,season,episode,speaker,text_bound
1788,6,21,ted ,"You sure? I feel like we collectively learn the opposite lesson, like, at least once a year. Well. Well, this could actually be fun. In fact, I believe it was Oscar Wilde who said, ""Man is least himself when he talks..."" Ah. You're right... ""No quoting Oscar Wilde."" How good was that movie? Uh, hi again. Ted. Oh, and, Jerry, you remember my girlfriend. There's Where? Not Okay. That place is lame. Where? Not Okay. Okay is lame. Not Okay! Hi! I'm Ted! Robin's boyfriend! Nice to meet you. Okay. ""I would have stolen you a whole orchestra."" There. What's the rush? Really? That guy? He was, like, a four. Hey! I'm not perfect; I'm an eight... and a half. Fine. Let's go talk to him. Where'd you meet this booger-eater anyway? Really? I remember that sale. Hey, Robin. Look what I just bought. Right? Right? (He is wearing the Red Boots) Hold on. We were dating then. I specifically remember, because we had great s*x that night. Great s*x. Let me guess. Someone wants to knock... boots. Boots. (imitating g*nshots) All right. What? But I... I can't see, and you can't see me. You were picturing your crush! Okay, okay, answer me this. Are you absolutely sure it had nothing whatsoever... to do with the boots? Do you have these in a size 11? Hey! How's the open marriage going? Who was the first one to get the five numbers?"
1789,6,21,woman ,Congratulations! You would look so totally hot in those.
1790,6,21,,"Jerry, laughing: Attaboy. You still got that button from the festival we went to? Now... I'm gonna put this right inside your brain, behind your ear... so that I'll know that you won't forget me. See you, buddy. And hey... Never... stop... partying. Ted from 2030: Kids, in 1983, Barney watched his father walk out of his life. And in 2011, when their first reunion ended badly... Ted from 2030: This time it was Barney who did the walking. Ted from 2030: And that was almost the end of it. Except, a few weeks later... Barney:Well, this Saturday night, I am bustin' him out. I'm gonna make Jerry realize he was wrong about giving up his old life by showing him the awesomest night of all time. And for the awesomest night of all time, I'm going to need the awesomest friends of all time. Okay, who do I know? Guys...! Do any of you know George Clooney? Barney:No. That's why I brought these guys. (He gets several cards out of his inside pocket) I've made some minor improvements to your identities. Uh. Mm! You'll find them on these cards. Barney:Yeah. Barney:Robin, no one watches the news unless it's a car chase or a nip slip. You are now a professional scotch taster. Lily, Jerry needs to learn that other lifestyles are just as fulfilling as monogamy, so now you and Marshall are in an open marriage. Barney:Also, Marshall, you can't just be unemployed, so you are now a gin-swilling, womanizing playwright. And, Ted, just be yourself. (chuckles) Just kidding. Here's a giant pile of topics you should avoid talking about. Barney:Ted, card. Barney:Finally... Robin, you're dating Ted. Ted from 2030: And so Barney's dad finally showed up. Ted, whispering to Robin: You owe me one. Jerry, looking horrified: I said that? To a six-year-old? I don't remember that. Ted, loudly: You hear that, everybody? She said ""yes""! We're getting married! (Ted chuckles) I love this girl. I'm never letting her go. Ted from 2030: After that, Barney's memory of the night got a little hazy. Jerry, to a big tattoed biker: You want to fight me? Well, I'll fight you, dummy! You don't even know! Barney, laughing: Whoa! Jerry, to a dummy wearing a biker outfit: You want to fight me? Well, I'll fight you, dummy! Ted, chuckling: Wow. Wardrobe malfunction at the O.K. Corral! I mean, who in their right mind would ever... Man, on the phone: Saw that girl again. And guess what? She's engaged. So that's the end of that. Ted from 2030: It wasn't the end of that. More on that later Barney:So how do you do it? Barney:Maybe I've met her already. Barney:Maybe some other time. Barney:I'm going fishing with my dad."
1791,6,22,all ,"Hey! Ten, nine, eight... Happy New Year! Good order, Ted! Good order!"
1792,6,22,arthur ,"Good luck, Marshall. And promise you'll list me as a reference. Oh, yeah, I worked with Marshall Eriksen... at least I did when he actually showed up. Marshall! Hey, it's, uh, it's 2:30. If it's no big deal, we'd sure love it if you'd try to get here at least before lunch. Oh, yeah. We fired him when we caught him clubbing a seal in his office with an even cuter seal. The guy's a maniac. He's just an awful, flatulent racist."
1793,6,22,assistant ,"Oh! Mr. Eriksen... You're not wearing any pants. But Marshall, wh... What about the environment?"
1794,6,22,barney ,"Invitations for the demolition of The Arcadian. As head of the project, I get to decide how we knock it down. I'm torn between training an actual coyote to use an ACME dynamite plunger, or hooking up a fuse to Eddie Van Halen's guitar that goes off the second he hits the last note to ""Hot For Teacher."" Barney! Barney! Bar... No, no. I'm going to go coyote. Oh, come on. Zoey's not shutting anything down, standing out there with her stupid megaphone, screaming in the wind; butt cheeks trembling with fury; her perky breasts heaving; her self-righteous nipples... Point is, we are taking her and The Arcadian down. Am I right, Teddy Westside? Glad to know she's also mouthy in a good way. What up? Dude, that's his girlfriend. Not only do you quit the job I stuck my neck out to get you, now you sabotage the project I'm in charge of? Is this because I brushed Lily's boob with my elbow, the other day? I mean this is really like... No. I' was... I was... Pfff. Try 283. 250 was months ago. No, no, no. No, I mean, you're totally 250, baby. No, don't. (The girl leaves) Are you sure it doesn't taste like anything else? Kent! Kent! That's what you get, you traitor! Yeah. Really. I'm a B-plus. My whole life, I was hoping to be an A, and I'm a B-plus. And I'm okay with that. Hey there, darlin'. How you doin'? Ah, is this your sister? Mmm... Beautiful. Mmm... Show me chicken wings! Do you know what I had to do to get you that job? What, wear a wrinkled suit and not give a damn about what your hair looked like? Oh, my God. Ever since my father walked out on my childhood, I've had serious abandonment issues. You walking out on me like that... It made me wonder, ""What could I have done to make him stay?"" That's what everyone keeps saying but people just keep leaving me. Your place or mi... Your place or mi... Le-Let's go to your place. Mm. I love you. Uh, no. N-Not right... You have some coffee? So I can throw it in this traitor's face? I love you. Uh, no. N-not right... What kind of dirtbag doesn't stand by his best friends, but instead sides with some self-righteous bitch with a pointless cause and a megaphone? Whoa, whoa, you have got to be kidding me. Ted..."
1795,6,22,carl ,"Okay, enough! You guys are out of here. I meant all of you. You're all banned from the bar. Out! Come on in, you're un-banned. I gave these guys some drinks and they calmed down and made up."
1796,6,22,delivery guy, Delivery from Mr. Stinson.
1797,6,22,lily ,"Okay. See, that's so weird to me. One second you're defending Zoey, and the next, you're talking about her going down. Isn't it tough dating the woman that's trying to prevent your building from being built? So, every time The Arcadian comes up, you guys just awkwardly change the subject? That was on purpose! Babe, can I get you a drink? I know. Can you believe this one? Wants our booth. Keeps giving us the walk-by. The walk-by with the stink eye. Oh, boy. Look who's back. Excuse me waitress, I'll have a mojito! And you'll have a no-seat-ho. This stupid feud isn't going to end until Marshall and Barney finally talk about their feelings, cry, and then hug it out like they do on Oprah. Oh... Yes, but the right kind of drunk. Uh... we should go with something mellow. Maybe red wine? Oh... last time Marshall got gin-drunk was at that douchey bar Barney likes to go to. Marshall almost got in a fight that night. How about martinis? Why not? Ooh... You know what would be stupid? If we made out. That would be so stupid. Hey, I dare you guys to dare us to make out. I only say that because it would be so stupid if we did. So stupid... Oh, yeah? Well... what about you and absinthe? I keep telling you, that didn't happen. Maybe. When Marshall has daiquiris... he gets really into how beautiful he is. Peppermint schnapps? Who? Oh, wait, Ted. Do you have a specific reaction to any kind of alcohol? Yeah, Ted, I hate to tell you, but the bourbon only makes it sound good to you. Barney and Marshall's feud got us banned from the bar. We lost our booth. We've cross-referenced every alcohol with Marshall and Barney's reaction. What's the right drink for this situation? I-I guess. That... seems like a whole other thing. We need a drink that will start a fight. Yeah, we need a drink that, that takes subtext and turns it into text. Yeah. Yeah. We need to get them up and having fun. Now do you see why I'm always interfering in other people's lives? Okay. Final round. What simple act will get the boys to finally forgive each other? Again, just a whole other thing, sweetie. Where'd they go? Oh, no. They did shots. What's the worst thing they could possibly drink right now? Be well, my friends! Aw, just how we left them. I thought they made up last night. Carl, a round of champagne. Ooh! The champagne. Mama's done with this drama. What drink can fix the headache these clowns are giving me? Time is music the planets make. Music the planets make..."
1798,6,22,marshall ,"Yeah? And I'd sure love to give a rat's ass. Your move. Screw the environment! Sir, none of that is... Yeah, totally. Listen, um, I hate to go up against my two best friends, but... I really, I really need this right now. I mean, we're, we're cool, right? Barney, please... Oh! Ah-ha-ha-ha-ha! No, I'm still not... ready to put my mouth on anything yet. You know what? Screw this. Game on. Barney! Your wife just called from the hospital! It's a boy! Oh, bye-bye. Mr. Stinson... I had to rush down as soon as I got your results. I'm sorry, but your crabs have super-herpes. (The girl leaves in a hurry) Ah, yes... the sweet, smoky taste of victory. That's it! Oh, God! Ow... Why would you do that to your own jacket?! Oh, really? Really? Really. That... what... Look at this meatball. He's headed right towards me, showing me no respect. Well, if he wants to play chicken, this rooster ain't backing down! Oh. Mirror. I don't know. We could have water, soda, purple stuff... Do you know what I had to do to will myself to show up every day? I showed up with wet hair once! Once! See, ever since the death of my father, I have been drawn to the idea of preservation. That's why The Arcadian speaks to me. Oh God, I didn't even think of that... Look, you didn't do anything wrong. It wasn't you, Barney. I love you. Oh, yeah? Hey! Hey! Do you guys have some pancakes, because I... would really like some pancakes. They're fantastic. Let's be honest, I love them. But I hate this guy! I love you."
1799,6,22,robin ,"Wait. While no one wants to see a, uh, coyote wearing a little hard hat more than me, remember: Zoey's protest could still shut your whole project down. Wait, Marshall's helping you save The Arcadian, now. That bitch is not giving us the walk-by. Look, Lily, I think this girl wants our seats. Should we leave... or stay here Lionel Richie style ""All Night Long""? Ejected! Carl! Oh... This has nothing to do with us. You're totally ridiculous. (The girls stand up and leave the booth; the other girl sits down at their booth) Don't look, baby. Just don't look. Come on. Man, what are we going to do without her? Wait, you know what, these guys are not going to get all mushy sober. We need to get these bitches drunk. Oh, I don't know. Red wine has kind of an odd effect on Barney. He reaches a point of sad clarity. If we want them to open up, I say we go straight-up gin. Absolutely not. I'm not going anywhere near you and a martini. Every time. Uh-huh. We're a dream a baby's having. We're a dream a baby's having. It happened, and it changed me. How about daiquiris? No. Peppermint schnapps turns Barney into Richard Dawson. The crazy old host of Family Feud, who greeted women by kissing them on the mouth. Well, enjoy Martha's Vineyard. Hopefully by the time you get back, we'll be allowed back into MacLaren's. Stop. Well, they're not talking. They're not even looking at each other. That reminds me of those awkward Sunday dinners with my mom, my dad and his mistress. Families, right? Okay, now we need to get them something that will make them emotionally vulnerable and completely, pathetically honest. Wow. That got real o'clock. Dance, my puppets, dance! Oh, God, totally! Sharing a brandy. Which is what I walked in on my parents doing once. Brandy was my father's mistress. God, parents. Right? What? What is it? Well, what drink finally did the trick? Morning. Who wants breakfast? Damn it, I know what happened. We gave them one drink too many. They must've blacked out and forgotten the whole thing. Okay, what drink can fix this? I got it. Right?"
1800,6,22,ted ,"Dude, that's my girlfriend. You know it. At first, yes, but we figured out a great way to deal with it: we never talk about it. And since then, we've really been enjoying each other's company. Yeah, but you'd be surprised. It doesn't even come up that often. So Oprah's retiring. Oof! What's that world gonna be like? So, they found water on Mars. What? Hey, Marsh, you know that's another mirror, right? Hey, where are our chicken wings? Okay, I'm gonna go pick up Zoey, then we're off. See you Sunday. Bourbon. When I drink bourbon... I get weirdly good at beatboxing. Peace, I'm out. Peace. I'm out. You had to take that away from me, didn't you? (He takes a bottle of Bourbon out of his bag and put it on the table) What do you mean? Man, how did things get so screwed up? You and The Arcadian are ruining my life! What? We're talking about this. Look, I can handle you trying to prevent me from fulfilling a life-long dream. That's just being in a relationship. But now? You turn my best friend against me? Because he's going through a lot right now. He, he's looking for something to believe in, and you took advantage of that. You're, you're just like those Internet swindlers who tricked him into paying 300 bucks for a lock of Sasquatch fur. Okay. You know what? We're settling this once and for all. Well, here we are. I had a reservation at a four-star inn overlooking the ocean but, uh... How can that compete with such a beautiful, magnificent hotel? Welcome to The Arcadian. So here's the deal. If you can last until sunrise in your precious Arcadian, I'll join your side. That's not a chocolate. Dust just flew out of that comforter in the shape of a skull. Whoa, something just passed through me. Can you get STDs from the ghost of a prostitute? What are... What are you doing in our bathroom? Uh, these were supposed to be for a romantic dinner on our balcony as we were serenaded by the sounds of the ocean. But I guess we'll have to settle for what sounded like two very large men having s*x next door... with a third very small man. Okay. What is it? And don't give me, ""It's beautiful."" Don't give me, ""It's magnificent"" What is it about this place that makes you so passionate to save it? Why, why have you never told me that? I love you. You know, I guess this place isn't so bad. What was what? I don't see anything. Oh, my God! It's the cock-a-mouse! Cock-a-mouse. Part cockroach, part mouse. It used to live in our apartment. It must have settled here, and... Oh! Look, it had babies! Good for it. Dude. That's my girlfriend. And you know what? I'm on her side now, too."
1801,6,22,woman ,This bathroom for entire floor! What is that?
1802,6,22,zoey ,"If you want to get back at those jerks, I have a proposition for you. Hey, guys. Meet the new lawyer I hired to help save The Arcadian. Yeah. Having a former GNB employee on our side is huge for us. GNB is going down. Barney sent us pictures of himself. Oh, God. What's he doing to that megaphone?! I thought we weren't talking about... Marshall made his own choice. Why aren't you mad at him? You cannot compare The Arcadian to a Ziploc bag full of Turkish armpit hair. The Arcadian is a beautiful, magnificent hotel. Okay. You're on. This place is fantastic. They even left a chocolate on the pillow. Well, we're here for the night. Might as well have some fun. Dare to join me? I think that small man sounded very moved by The Arcadian's beauty. Well... When I was a little girl... my family used to live here. I never told anyone that. It makes it sound like it would be impossible for me to be objective, but... The truth is, I... I loved growing up here. We had just moved to New York. We were completely broke. But my mom told my sisters and me that The Arcadian was a castle. And we believed her. I know it's not what it used to be... but this building is a part of who I am. And that's why I want so badly for you to like it, too. I love you, too. See? With a little renovation, we could restore it to its former... What was that? I think it went under the bed. That, that was... that! The what? Ew.... I give up. You win. Let's go!"
1803,6,22,,"Ted from 2030: Kids, when your Uncle Marshall finally quit Goliath National Bank to do something better with his life, he left on great terms with his boss. Ted from 2030: Which made Marshall's big interview with a respected environmental organization all the more confusing. Head of the environmental Organization: I'm sorry. I don't think you're the kind of person we're looking for. I just got off the phone with Arthur Hobbs over at GNB. Head of the environmental Organization: ""Screw the environment""?! Head of the environmental Organization: Sorry. Interview over. Ted from 2030: And so Marshall stormed over to GNB, where he ran into Zoey. Ted from 2030: And thus began an all-out war between Barney and Marshall... Ted from 2030: Later, back at the bar... another war was just beginning. Robin, in a high-pitched voice: A stink-eye-walk-by?! Aw, hell no! I hope this drink isn't teething, 'cause it's about to get nursed. Ted from 2030: This went on for days. Marshall, to the girl Barney is talking to: Congratulations. You're about to be the 250th girl that Barney has slept with. Marshall, talking to a mirror: Hey. I dare you guys to dare us to make out. Ted from 2030: Of course I knew the answer to that. I was dating her. But I wasn't about to ruin our first big romantic weekend away by bringing up the one topic we agreed was completely off-limits. Ted from 2030: Kids, don't drink tequila. Ted from 2030: Kids, you never forget the first time or place you tell a girl: Robin & Lily: Of course, beer."
1804,6,23,arthur ,"No, everything's not okay. My stupid wife got custody of Tugboat. God, I should have kept her hidden in a cage in the basement. I'm talking about my wife. Yeah, I know your friend Ted. No, Barney. I wouldn't just fire him. I'd also fire you. Have you already forgotten how Mosby got that job? No. No. Let me refresh your memory. We were in this very room. Really good. In fact, I just put all my assets in her name. Smartest thing I've ever done. No, you'd better make sure Mosby doesn't screw up tomorrow. Because either that building is going down, or you're going down. What is so difficult about this?! Tugboat figured this out in, like, five minutes. This is bush league! No! Tugboat, my other dog, that was a cute dog. This little disappointment is nothing but a cheap facsimile. I said it! Yeah, my love is reserved for dogs that go to the bathroom on command instead of wasting my time! Oh, his wife has an idea. Let me tell you about wives, okay? They leave you and take your best friend with them. You're not Tugboat! You'll never be Tugboat! I guess this one's kind of cute or whatever. So... so what's the idea? Fine! What's the idea?"
1805,6,23,audience ,Ah...
1806,6,23,barney ,"Okay, okay. A couple of things. Lily, how'd I do? Secondly, Ted, I'm sorry I said mean things about Zoey. Are you really going to walk away from this project just because you're mad at me? I understand. Zoey has magic lady bits. Zoey's lady bits... are magic, and that's how she controls your mind. You see, every few hundred millennia, lady bits leap forward... I once knew such a girl. It was last call. In this very bar. What...?! No... What?!...No... What?! Come on. This is so about the girl. Oh, you're not sorry now, Ted Mosby. But you will be. You... will... be. (laughing harder and louder) That's how you do an evil laugh. Ciao for now. Hi, Arthur. Everything okay? Isn't that animal cruelty? Oh. That's fine, then. So listen, you know Ted, the architect? So, if Ted stood up at that big meeting tomorrow and said that he thought The Arcadian should be a landmark... You wouldn't just fire him, would you? (laughing uncomfortably) Right? You wouldn't just... You wouldn't just... yeah... Come again for Big Fudge? Can you believe that?! I can't be unemployed, Robin! My job is my identity; It's who I am. It gives me the confidence I need to convince girls I'm a fighter pilot. I don't understand. Why would you fire me? By being the best architect available? By... being Latino? Guys, I'm telling you, if Ted Mosby isn't fantastic, fire me. Damn it! I was kidding? I'm not kidding! Oh, by the way, Arthur, uh, how are things with you and your wife? We'll end up out of a job, all thanks to some stupid, only sort of awesome lion head. We should totally buy a bar! The only court where you show up, then get served. Oh, this ought to be good. Oh, this is good! Hey, Arthur! Listen, Arthur, Marshall's wife has an idea for how we can save, not saving The Arcadian. Uh... Hey, Arthur? I don't know, she may have been right about that lion's head. It gave The Arcadian a regal elegance. Then again, it goes really nice with my duvet. (He takes out a normal size screw driver) I hope I used the right screws."
1807,6,23,barney and ted, Dibs.
1808,6,23,both ,Damn it!
1809,6,23,chairman ,"All right, thank you, Mr. Eriksen. We will now hear from the architect of the proposed GNB Tower, Ted Mosby. Now, uh, Mr. Mosby, let's just cut right to the chase. Do you think The Arcadian should be a landmark?...Okay, it's k*ll*ing me. What rhymes with ""beck and call?"" Mr. Mosby, do you think The Arcadian should be a landmark? It's not a difficult question. Do you think The Arcadian should be a landmark? Do you think The Arcadian should be a landmark? Do you think The Arcadian should be a landmark? Mr. Mosby, I'm going to ask you one last time. Should The Arcadian be a landmark? Is that your voice, Mr. Mosby? Last night, this committee took a vote, and while we have all felt from the very beginning that The Arcadian is, well, an eyesore... Mr. Mosby's surprising testimony about the lion's head stonework left us no choice but to declare it... a landmark. But then, something else happened last night. That same lion's head stonework...disappeared. So... that makes our job a little easier. Motion denied."
1810,6,23,ghost ,"Who is this Barney? My name is John Clifford Larrabee, architect of The Arcadian. And I am visiting you in a dream... Look, it's a dream, it is. So just... okay? Theodore... heed my words: do not try to save The Arcadian. Theodore, you know The Arcadian is a badly built, architecturally unimportant rat's nest designed by an overpaid, plagiarizing ether addict with two thumbs. This guy. New York is never finished, Theodore. She's a lady only a handful of architects ever get to dance with. Do not miss your turn. Indeed. Mo' buildings, mo' problems. Mommy's got Magic Lady Bits, Ted."
1811,6,23,lily ,"All right, what's the message? 'Cause if it's another hypothetical yet eerily accurate drawing of my boobs... Damn it. Yeah. It's why in our apartment: If you're a-hopin' to score, don't leave your socks on the floor. I know you're only just getting started, but this is already gross. Wait. She's gonna let you name your kids Luke and Leia? Okay, what does Barney do at GNB? Tree? I've got to say, I'm with Ted on this. I mean, yes, this is a huge, divisive issue for them. Which means no matter what happens, there's gonna be a lot of resentment. Probably lasting for years... infecting every single moment of the rest of their relationship. So, in conclusion, I'm with Robin on this. Just stop it! No one's buying a bar. Right now we have a little problem. Let's just think of a solution. Okay, first hear my demands. One, Ted and Barney keep their jobs. Two, when you guys do finally blow up The Arcadian, one of them gets to push the button. Well..."
1812,6,23,marshall ,"A symbol of strength and constancy, the stone lion of The Arcadian has watched over New Yorkers for generations. So remember: if the lion head stonework is regal, then tearing it down should be illegal. Well. Did you like that? All right, uh... We must make sure the lion is always there. Destroy The Arcadian? Oh, no, don't you dare. Yeah? Yeah? Okay. Try this one on for size... If you want New York's history at your beck and call... I just have... Wrecking ball. Don't go swinging no wrecking ball. Thank you. I'm sorry, I should have been more clear. Nice. Oh, we've got the big LPC meeting in two days. I have my whole presentation worked out. I just need to find a good rhyme to end on. If you end an argument with a rhyme, it's convincing all the time. And she hasn't since. Nailed it. And he's been doing it for years. He has a lot of keys. Better get used to that lion head. As of tomorrow, it's gonna be there till the end of times. And all because of my sweet, sweet rhymes. We should absolutely totally buy a bar! Oh, oh, and ready? It's a theme bar. It's a courtroom. I'll allow it! I don't know, homegirl is pretty diabolical. If there is a plan that'll get us out of this, it's somewhere inside this butter churn. She'll think of it. I'm just gonna sit here... and watch it happen. (Lily starts to jiggle) And she's got it! Lily, what's the plan?"
1813,6,23,robin ,"I have a message from Barney. Yeah, I have that, too. All right, here's the message. (clears throat, then reads Barney's note) ""Oh, hey, guys. Didn't see you there. I was too busy feelin' fine and..."" Really? ""Feelin' fine and gettin' some 'jine. You may have noticed the giant plate of hot wings in front of me. I know how much you love hot wings. Too bad someone bribed the kitchen to take them off the menu tonight. So, if you want some, you're going to have to come back to GNB. But hurry, this offer will be gone lickety-split. (Barney licks his hot wings peace by peace then throws them down) Do evil laugh."" Oh, um... (makes a poor impression of Barney's laugh) So, what are you turds up to? Um... thank you for, um, not using a first name in that story. I-I don't understand. Why would he fire you? Okay, Ted, can you just please think about this before you... Okay, Ted... you know I love Zoey. But, look, sometimes... I go play chess in the park. And the key to chess... Okay, I play online. But the key to chess... Okay, it's Angry Birds! But the key to Angry Birds is to always try to see every possible outcome. And to... hit some pigs with rocks or something. I don't know; I don't play. I can't get it to download. The point is, this thing with you and Zoey? I can see it going three possible ways. There's the first scenario. The chairman asks you... You say... And Zoey dumps you on the spot. There's the second scenario. The chairman asks you... You say... And you're happy for, like, a second, until you realize the building you helped save has just become a monument to everything this woman made you give up, and you resent her for it, so much so, in fact, that you dump her. Right. The chairman asks you... But before you can answer...You're hit in the neck with a blow dart fired by the ninja Zoey's ex-husband hired to assassinate you. That one's less likely. What I'm saying... what I hate saying... is this. You and Zoey are gonna break up. But you can still save your career and Barney's. Thank you. They're gonna landmark the hell out of that place. It's really the only sensible idea right now. Ho! You're judged by a jury of your beers. Oh, cute dog!"
1814,6,23,ted ,"""Yes. The Arcadian should be a landmark."" And then the crowd gasps: ""Oh, my God! Did he really just say that? Oh, heavens! Oh, my stars! I must clutch my pearls!"" Almost exclusively. But here's my point: If they ask GNB's chief architect... aka me... if The Arcadian should be a landmark, and I say ""yes""? Dude! That's my girlfriend. And ya know what? I'm on her side now, too. Mmm. Love you, too. Why does it need to rhyme? It's not because I'm mad at you. Barney, The Arcadian was designed by a guy named John Clifford Larrabee. And even though he's been dead for half a century, it's my duty, architect to architect, to keep his work alive. Please tell me a little part of you understands. What? Barney, this is about the building. Okay, fine. It's about the girl! I am doing this for Zoey! I'm in love with her. Look, I know it's early, but there is a very good chance Zoey might be the mother of my children. So, in addition to doing this for John Clifford Larrabee, I'm also doing this for Luke and Leia. Not if I knock down her favorite building, she isn't. Barney, I'm sorry. They're going to fire him? That sucks. He loves that job. No idea. There's nothing to think about. I-I can't lose Zoey. That's the only thing that matters to me right now. No. Yes We're done here. You said there was a third scenario. Okay, first of all, no ninja's getting a jump on me. I have the reflexes of a jungle... (Robin slaps him by surprise) Second of all, I don't care that the odds are stacked against us. I'd rather try to make this work with Zoey than spend the rest of my life alone playing Angry Birds, which, by the way, I've shown you how to download, like, 20 times. Thank you. Barney, what are you doing? Really? 'Cause it feels more like my insane friend renting a costume and breaking into my apartment in the middle of the night for what I wish I could say was the first time. Barney, there's condoms in the drawer. Just take them and get out. Whoa! Lighting change! Okay, yes, it's-it's a terrible building, but... does that mean we have to knock it down? I mean, it's not bothering anyone. Just anyone who lives in it... Or looks at it... Or smells it. The Arcadian has to go, doesn't it? You realize this kind of screws up my personal life. This is a dream, right? Because, Barney, I swear to God, if that's you... ""Look on my works, ye mighty, and despair"""" Right. And I mistook you for a prostitute right... here. Worth every penny. No, we should get some sleep. But this was fun. Exactly. Yeah. Good night. No, it shouldn't be a landmark. There are a lot of important buildings in New York. The Arcadian isn't one of them. Yeah, that's me. This is a nightmare. I can't believe she kept that tape. The LPC's gonna come back with a decision tomorrow, and based on today... Yeah. What are we gonna do? We should buy a bar. Yes! Where the bartenders wear sexy judges' robes. That's not bad. Lily, it's over. The good guys lost. We have to find Arthur right now. Zoey... Zoey! I don't know. Sometimes... things have to fall apart to make way for better things. Okay, you don't have to hold back anymore. You may now say what you really think of Zoey."
1815,6,23,zoey ,"So these things are generally attended by old Southern ladies? That, no, that wasn't The Arcadian being destroyed; that was GNB's hopes of destroying The Arcadian. Yeah. The Arcadian's gonna be all like... Meet the new lawyer I hired to help save The Arcadian. What kind of dirtbag doesn't stand by his best friends, but instead, sides with some self-righteous bitch with a pointless cause and a megaphone?! Message from Barney? That's my cue to leave. Good night, guys. I love you. We're done here. Hello, Mr. Lion. Hey, I met you right...(laughs)...here. As far as you know, I still could be one. And you, my good man, have run up quite a tab. All right... this was fun. I'm gonna take this cab. Big day tomorrow. We need to get some sleep. And yet... Yeah. It's nice getting one last look to remember what we're trying to save. You okay? E-Excuse me, I have a question for Mr. Mosby. If he doesn't think The Arcadian's worth saving, then whose voice is this? (She plays a recorder) All right, what do you have to say for yourself? We're done here."
1816,6,23,,"Ted from 2030: Kids, this is a story of landmarks. There are certain moments in life when you have to decide which things you can stand to see torn down, and which things you have to preserve, no matter what. Such a moment came for all of us in May of 2011, at a special meeting of the New York City Landmarks Preservation Commission, where the fate of The Arcadian would be decided once and for all. Ted from 2030: Actually, it a difficult question. Of course, had he asked me a few days earlier, I would have immediately said... Ted from 2030: Things between Barney and the rest of us had gotten a little frosty. First this happened. Ted from 2030: And then this happened. Ted from 2030: Which led to this happening. Ted from 2030: Now, kids, you remember Arthur Hobbs, Barney and Marshall's old boss at GNB? Well, Arthur was going through a divorce and taking it kind of hard. Ted from 2030: That night, as I slept soundly... Ghost, shouting dramatically: I am not... Barney... Ted, panting: Dream! Dream! It was just a dream. (He takes his breath again, then phones Zoey) Hey. I know it's late, but, uh... you want to meet up? Ted, on recorder: The Arcadian should be a landmark. It should. The lion head stonework is iconic. I hate working for GNB. They're a bunch of... wieners and gonads. Ted from 2030: And then Lily told us her plan. Ted from 2030: Kids, for legal reasons, I have to skip this part of the story and jump ahead to the next night, as the Landmarks Preservation Commission gave their verdict."
1817,6,24,announcer ,"Coming up next, our two local pandas, Ming Ming and Bao Bao, are expecting a baby."
1818,6,24,barney ,"I want to press it! I want to press it! You know what might... make you feel better, buddy? I want to press the button! Yeah. Getting to stand next to me while I press the button. That is going to be legend... wait for it...dary adjacent. Legendary adjacent! Are these people Irish, Polish, blondes... what are we dealing with here? Not possible. Your building is new. And I have one rule: New is always better. Ah, but ""new is always better"" is my oldest rule, which makes it the best. Oh, hey, buddy. I wonder what end it's coming out of Lily right now. I bet it's both. Hey, speaking of explosions... enough already, Ted! That button's mine! I got you this job, so I... Say what? You... Who's that from? Why would Ted get back together with Zoey? He's doing great. No, I refuse to believe that Ted is getting back with Zoey because of lightbulbs. Ted, I only have one rule. We've got to stop Ted. Where are they meeting? Well, that's good. All we have to do is think back to the time Ted told us about his first date with Zoey. You weren't listening either? That's the intersection. Way ahead of ya. I know. They're a total train wreck. Yeah, almost as bad as us. What about me? I got so fat, at the end of a date, you'd unhook my bra. Thank God we're not sentimental saps who panic and get back together. Seriously, why would people do that? What do you mean? Yeah... he did. And... she loved him, too. Didn't she? Maybe this isn't the intersection. She's alone! There's still time! But where the hell is Ted? Brilliant. But wait, he had a huge head start on us. There's no way he's still in there unless he spent a half an hour picking out the perfect orchid. But... it's a mistake. He is. Yeah. You earned it. Always. It's just a button. Can we talk about something else, please? (Barney sees Norah, Robin says something to him that we can""t hear, then Barney walks up to Norah) Norah. How you been? Look, I don't know why you would possibly say yes to this, but would you want to grab a cup of coffee with me sometime? 20 minutes. I was such a jerk to you. You can spend the entire time calling me every dirty name in the book. I'll call you. You look beautiful, by the way. And here I thought it was too late for sundresses. Challenge accepted. What do you think of this tie?"
1819,6,24,barney and robin, Lily!
1820,6,24,foreman ,"Hey, hotshot."
1821,6,24,jake ,"Hey. Oh, I'm sorry about the stench. We're suing a factory that's been dumping raw sewage into a local marshland. Yeah, ten minutes ago, I was knee-deep in liquefied human feces. And that was just on the F train. So, let me show you some of the gut-wrenching environmental atrocities that we were working to stop, okay? Here, pop quiz. What is that? Bingo! Yes, a bloated seal corpse rotting in industrial waste. Now, wait till you see what we found when we cut him open. Now, do you know what that is? Being eaten by rats. Exactly. Now this next slide... Oh, I'm sorry. That's my wife's water birth. I don't know how that got in there. Anyway, that's all my questions. Now, I like to set aside 20 minutes at the end of every interview for your questions. So don't hold back. Whatever you got inside there, you just let 'er rip."
